"","date","code","description","type","issuer","listing_date","maturity_date","interest","interest_type","interest_freq","originated_amt","sector","total","mature"
"5429",2024-10-31,"AGLG01X5SCFS","SUKUK MUSYARAKAH BERKELANJUTAN CV AMANAH GEMILANG LOGISTIK TAHAP V TAHUN 2024","SUKUK CROWD FUNDING","CV AMANAH GEMILANG LOGISTIK",2024-10-31,2026-05-03,0,"FIXED","SPECIFIC DATE",888700000,"TRANSPORTATION",888700000,1.50308008213552
"5430",2024-10-31,"ALBA02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT ALBATA KARYA BAHAGIA TAHUN 2024","SUKUK CROWD FUNDING","ALBATA KARYA BAHAGIA, PT",2024-10-31,2025-05-19,0,"Floating/Variable","SPECIFIC DATE",1.2e+09,"TEXTILE, GARMENT",1.2e+09,0.54757015742642
"5431",2024-10-31,"AMAM01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT AMANAH AKHLAK MULIA TAHUN 2024","SUKUK CROWD FUNDING","AMANAH AKHLAK MULIA, PT",2024-10-31,2024-11-13,0,"Floating/Variable","SPECIFIC DATE",2.5e+09,"BUILDING CONSTRUCTION",2.5e+09,0.0355920602327173
"5432",2024-10-31,"ARKN01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT ARKANA BERDIKARI PRATAMA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","ARKANA BERDIKARI PRATAMA, PT",2024-10-31,2025-02-14,0,"FIXED","SPECIFIC DATE",1.024e+09,"TRANSPORTATION",1.024e+09,0.290212183436003
"5433",2024-10-31,"ASTK06XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 6 PT ATMA ADHISARANA TEKNOLOGI TAHUN 2024","SUKUK CROWD FUNDING","ATMA ADHISARANA TEKNOLOGI, PT",2024-10-31,2024-11-30,0,"FLOATING","SPECIFIC DATE",1086400000,"TELECOMUNICATION",1086400000,0.082135523613963
"5434",2024-10-31,"AVEN01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT ARINA VERITAS NUSANTARA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","ARINA VERITAS NUSANTARA, PT",2024-10-31,2024-12-30,0,"FIXED","SPECIFIC DATE",4.57e+08,"NON BUILDING CONSTRUCTION",4.57e+08,0.164271047227926
"5435",2024-10-31,"AVEN01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT ARINA VERITAS NUSANTARA TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","ARINA VERITAS NUSANTARA, PT",2024-10-31,2025-01-09,0,"FIXED","SPECIFIC DATE",614400000,"NON BUILDING CONSTRUCTION",614400000,0.191649555099247
"5436",2024-10-31,"BBST02XXSCFS","SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT BANDUNG BERKAH SEJAHTERA TAHUN 2024","SUKUK CROWD FUNDING","BANDUNG BERKAH SEJAHTERA, PT",2024-10-31,2025-09-13,0,"FIXED","MONTHLY",1e+09,"FOOD & BEVERAGES",1e+09,0.867898699520876
"5437",2024-10-31,"BIBI01X2SCFS","SUKUK MSYRKH BKLJ YG DITAWARKAN MELALUI LAYANAN URUN DANA PT BINTORO BANGUN INDONESIA TH 2023 THP II","SUKUK CROWD FUNDING","BINTORO BANGUN INDONESIA, PT",2024-10-31,2024-11-09,0,"FIXED","SPECIFIC DATE",578500000,"PROPERTY AND REAL ESTATE",578500000,0.0246406570841889
"5438",2024-10-31,"BIBI01X3SCFS","SUKUK MSYRKH BKLJ YG DITAWARKAN MELALUI LAYANAN URUN DANA PT BINTORO BANGUN INDONESIA TH2023 THP III","SUKUK CROWD FUNDING","BINTORO BANGUN INDONESIA, PT",2024-10-31,2025-04-10,0,"FIXED","SPECIFIC DATE",4427500000,"PROPERTY AND REAL ESTATE",4427500000,0.440793976728268
"5439",2024-10-31,"BITS01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT BIOGENOME TOTAL SOLUSI TAHUN 2024","SUKUK CROWD FUNDING","BIOGENOME TOTAL SOLUSI, PT",2024-10-31,2024-11-27,0,"Floating/Variable","SPECIFIC DATE",1.57e+09,"HEALTH CARE",1.57e+09,0.0739219712525667
"5440",2024-10-31,"BOIL01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT BOILER TOTAL SOLUTION TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","BOILER TOTAL SOLUTION, PT",2024-10-31,2025-02-03,0,"Floating/Variable","SPECIFIC DATE",2436100000,"MACHINERY AND HEAVY EQUIPMENT",2436100000,0.26009582477755
"5441",2024-10-31,"BRIN01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT BERKAH INSAN NUSANTARA TAHUN 2024","SUKUK CROWD FUNDING","BERKAH INSAN NUSANTARA, PT",2024-10-31,2025-04-03,0,"Floating/Variable","MONTHLY",1467400000,"PROPERTY AND REAL ESTATE",1467400000,0.421629021218344
"5442",2024-10-31,"CDAS11XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 11 PT CIPTA DAYA SELARAS TAHUN 2023","SUKUK CROWD FUNDING","CIPTA DAYA SELARAS, PT",2024-10-31,2024-12-31,0,"FLOATING","SPECIFIC DATE",1.219e+09,"TELECOMUNICATION",1.219e+09,0.167008898015058
"5443",2024-10-31,"CDAS13XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 13 PT CIPTA DAYA SELARAS TAHUN 2024","SUKUK CROWD FUNDING","CIPTA DAYA SELARAS, PT",2024-10-31,2024-12-25,0,"Floating/Variable","SPECIFIC DATE",2.7e+09,"TELECOMUNICATION",2.7e+09,0.150581793292266
"5444",2024-10-31,"CITE04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT CITIA ENGINEERING INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","CITIA ENGINEERING INDONESIA, PT",2024-10-31,2024-12-21,0,"Floating/Variable","SPECIFIC DATE",7.1e+08,"COMPUTER AND SERVICES",578863500,0.139630390143737
"5445",2024-10-31,"CITE05XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT CITIA ENGINEERING INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","CITIA ENGINEERING INDONESIA, PT",2024-10-31,2025-03-17,0,"FLOATING","SPECIFIC DATE",1.45e+09,"COMPUTER AND SERVICES",1.45e+09,0.375085557837098
"5446",2024-10-31,"CITE06XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 6 PT CITIA ENGINEERING INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","CITIA ENGINEERING INDONESIA, PT",2024-10-31,2025-05-13,0,"Floating/Variable","SPECIFIC DATE",6.04e+08,"COMPUTER AND SERVICES",6.04e+08,0.531143052703628
"5447",2024-10-31,"CLQU01XXSCFS","SUKUK MUSYARAKAH PT KARYA BARU KITA TAHUN 2024","SUKUK CROWD FUNDING","KARYA BARU KITA, PT",2024-10-31,2026-04-24,0,"FIXED","SPECIFIC DATE",281313000,"FOOD & BEVERAGES",281313000,1.47843942505133
"5448",2024-10-31,"CRTZ01XXSCFS","SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT CARTENZ TECHNOLOGY INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","CARTENZ TECHNOLOGY INDONESIA, PT",2024-10-31,2025-01-12,0,"FIXED","MONTHLY",3.5e+09,"COMPUTER AND SERVICES",3.5e+09,0.199863107460643
"5449",2024-10-31,"ENKR02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT EKA NUSA KREASINDO TAHUN 2023","SUKUK CROWD FUNDING","EKA NUSA KREASINDO, PT",2024-10-31,2025-09-30,0,"FLOATING","SPECIFIC DATE",5.5e+09,"PROPERTY AND REAL ESTATE",5.15e+09,0.914442162902122
"5450",2024-10-31,"FASS01XXSCFS","SUKUK MUSYARAKAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT FADAGI SEGAR SEJAHTERA TAHUN 2024","SUKUK CROWD FUNDING","FADAGI SEGAR SEJAHTERA, PT",2024-10-31,2025-06-27,0,"Floating/Variable","MONTHLY",2e+09,"ANIMAL HUSBANDRY",2e+09,0.654346338124572
"5451",2024-10-31,"FATH01X1SCFS","SUKUK MUDHARABAH BERKELANJUTAN CV AL FATIH NUSANTARA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","CV AL FATIH NUSANTARA",2024-10-31,2025-02-05,0,"Floating/Variable","SPECIFIC DATE",519800000,"FOOD & BEVERAGES",519800000,0.265571526351814
"5452",2024-10-31,"FDSN01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT FADSAN INDONESIA GROUP TAHUN 2024","SUKUK CROWD FUNDING","FADSAN INDONESIA GROUP, PT",2024-10-31,2025-05-06,0,"Floating/Variable","SPECIFIC DATE",1.5e+09,"TEXTILE, GARMENT",1.5e+09,0.511978097193703
"5453",2024-10-31,"FRTA01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT BALI INTERNUSA GELATONESIA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","BALI INTERNUSA GELATONESIA, PT",2024-10-31,2026-07-26,0,"FIXED","SPECIFIC DATE",1459300000,"FOOD & BEVERAGES",1459300000,1.73305954825462
"5454",2024-10-31,"GESM03XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT GEMILANG SUKSES MANDIRI TAHUN 2023","SUKUK CROWD FUNDING","GEMILANG SUKSES MANDIRI, PT",2024-10-31,2024-12-04,0,"Floating/Variable","3 MONTHS",2e+09,"TRANSPORTATION",2e+09,0.0930869267624914
"5455",2024-10-31,"GESM04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT GEMILANG SUKSES MANDIRI TAHUN 2024","SUKUK CROWD FUNDING","GEMILANG SUKSES MANDIRI, PT",2024-10-31,2025-02-21,0,"Floating/Variable","3 MONTHS",3.3e+09,"TRANSPORTATION",3.3e+09,0.309377138945927
"5456",2024-10-31,"HAFI01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT HALAL FROZ INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","HALAL FROZ INDONESIA, PT",2024-10-31,2024-11-30,0,"Floating/Variable","MONTHLY",310500000,"FOOD & BEVERAGES",310500000,0.082135523613963
"5457",2024-10-31,"HASN01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT ALHASANI PUTRA COLLECTION TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","ALHASANI PUTRA COLLECTION, PT",2024-10-31,2025-08-08,0,"FIXED","SPECIFIC DATE",2999100000,"TEXTILE, GARMENT",2999100000,0.769336071184121
"5458",2024-10-31,"HTSI02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT HEAT TRANSFER SOLUTIONS INDONESIA TAHUN 2023","SUKUK CROWD FUNDING","HEAT TRANSFER SOLUTIONS INDONESIA, PT",2024-10-31,2024-11-30,0,"FLOATING","SPECIFIC DATE",3e+07,"OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO",3e+07,0.082135523613963
"5459",2024-10-31,"IDTC01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT INDOTECH SAINS INTI TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","INDOTECH SAINS INTI, PT",2024-10-31,2025-01-26,0,"FIXED","SPECIFIC DATE",1.939e+09,"HEALTH CARE",1.939e+09,0.238193018480493
"5460",2024-10-31,"IDTC01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT INDOTECH SAINS INTI TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","INDOTECH SAINS INTI, PT",2024-10-31,2024-11-25,0,"FIXED","SPECIFIC DATE",3698400000,"HEALTH CARE",3698400000,0.0684462696783025
"5461",2024-10-31,"IDTC01X3SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT INDOTECH SAINS INTI TAHAP III TAHUN 2024","SUKUK CROWD FUNDING","INDOTECH SAINS INTI, PT",2024-10-31,2024-12-23,0,"FIXED","SPECIFIC DATE",2049500000,"HEALTH CARE",2049500000,0.145106091718001
"5462",2024-10-31,"IIGN02XXSCFS","SUKUK MUSYARAKAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT IGN GLOBAL NETWORK TAHUN 2024","SUKUK CROWD FUNDING","IGN GLOBAL NETWORK, PT",2024-10-31,2025-01-13,0,"Floating/Variable","MONTHLY",2e+09,"ADVERTISING,PRINTING and MEDIA",2e+09,0.202600958247775
"5463",2024-10-31,"INBP01XXSCFS","SUKUK MUSYARAKAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV INDOFARM BINTANG PERSADA TAHUN 2024","SUKUK CROWD FUNDING","CV INDOFARM BINTANG PERSADA",2024-10-31,2025-03-25,0,"Floating/Variable","MONTHLY",2e+09,"FOOD & BEVERAGES",2e+09,0.396988364134155
"5464",2024-10-31,"JCAF01X4SCFS","SUKUK MUSYARAKAH BERKELANJUTAN CV JAWA CLASSIC AESTETICS FURNITURE & CRAFT TAHAP IV TAHUN 2023","SUKUK CROWD FUNDING","CV JAWA CLASSIC AESTETICS FURNITURE & CRAFT",2024-10-31,2025-03-08,0,"FIXED","3 MONTHS",904500000,"HOUSEWARE",904500000,0.350444900752909
"5465",2024-10-31,"KTSS09XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 9 PT KANTI SEHATI SUKSES TAHUN 2024","SUKUK CROWD FUNDING","KANTI SEHATI SUKSES, PT",2024-10-31,2025-02-12,0,"Floating/Variable","SPECIFIC DATE",2e+09,"TEXTILE, GARMENT",2e+09,0.284736481861739
"5466",2024-10-31,"LAPS02XXSCFS","SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT BERKAH UKHUWAH BERLAPIS TAHUN 2023","SUKUK CROWD FUNDING","BERKAH UKHUWAH BERLAPIS, PT",2024-10-31,2025-09-06,0,"FIXED","MONTHLY",5e+08,"FOOD & BEVERAGES",5e+08,0.848733744010951
"5467",2024-10-31,"LINI01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT LIMA INTI SINERGI TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","LIMA INTI SINERGI, PT",2024-10-31,2024-12-06,0,"FLOATING","SPECIFIC DATE",1279280000,"TELECOMUNICATION",1279280000,0.0985626283367557
"5468",2024-10-31,"MCBI07XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 7 PT MEGACON BETON INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","MEGACON BETON INDONESIA, PT",2024-10-31,2025-02-08,0,"Floating/Variable","SPECIFIC DATE",2.696e+09,"CONSTRUCTION",2.696e+09,0.27378507871321
"5469",2024-10-31,"MGLP01XXSCFS","SUKUK MUSYARAKAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV MEGAH LESTARI PERSADA TAHUN 2024","SUKUK CROWD FUNDING","CV MEGAH LESTARI PERSADA",2024-10-31,2025-02-01,0,"Floating/Variable","MONTHLY",1.15e+09,"OTHER - BASIC INDUSTRY AND CHEMICALS",1.15e+09,0.254620123203285
"5470",2024-10-31,"MIKS02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT MITRA KREASINDO SINERGITAMA TAHUN 2024","SUKUK CROWD FUNDING","MITRA KREASINDO SINERGITAMA, PT",2024-10-31,2025-03-26,0,"Floating/Variable","SPECIFIC DATE",5e+08,"TELECOMUNICATION",5e+08,0.399726214921287
"5471",2024-10-31,"MIRK02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT MITRA REKA KONSTRUKSI TAHUN 2023","SUKUK CROWD FUNDING","MITRA REKA KONSTRUKSI, PT",2024-10-31,2024-12-31,0,"FLOATING","SPECIFIC DATE",2e+09,"BUILDING CONSTRUCTION",1.5e+09,0.167008898015058
"5472",2024-10-31,"MMUA01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT MATRA MITRA UTAMA TAHUN 2024","SUKUK CROWD FUNDING","MATRA MITRA UTAMA, PT",2024-10-31,2025-02-28,0,"Floating/Variable","SPECIFIC DATE",5e+08,"BUILDING CONSTRUCTION",5e+08,0.328542094455852
"5473",2024-10-31,"MTKZ01XXSCFS","SUKUK MUSYARAKAH CV MITRA TAKAZA TAHUN 2023","SUKUK CROWD FUNDING","CV MITRA TAKAZA",2024-10-31,2024-12-08,0,"Floating/Variable","SPECIFIC DATE",378400000,"BUILDING CONSTRUCTION",378400000,0.10403832991102
"5474",2024-10-31,"NDSM02XXSCFS","SURAT BERHARGA SYARIAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT NETWORK DATA SISTEM TAHUN 2024","SUKUK CROWD FUNDING","NETWORK DATA SISTEM, PT",2024-10-31,2024-11-19,0,"FIXED","SPECIFIC DATE",6.86e+08,"COMPUTER AND SERVICES",6.86e+08,0.0520191649555099
"5475",2024-10-31,"NELP01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT NUSA ENERGI LANGGENG PERSADA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","NUSA ENERGI LANGGENG PERSADA, PT",2024-10-31,2025-08-22,0,"FIXED","SPECIFIC DATE",1560100000,"MACHINERY AND HEAVY EQUIPMENT",1560100000,0.80766598220397
"5476",2024-10-31,"NSIN01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT NUSA SENTOSA INDONESIA TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","NUSA SENTOSA INDONESIA, PT",2024-10-31,2025-06-23,0,"FIXED","SPECIFIC DATE",2.585e+09,"ANIMAL HUSBANDRY",2.585e+09,0.643394934976044
"5477",2024-10-31,"ONCE01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 CV GEMILANG PUTRA UTAMA TAHUN 2023","SUKUK CROWD FUNDING","CV GEMILANG PUTRA UTAMA",2024-10-31,2024-12-31,0,"FLOATING","SPECIFIC DATE",2.84e+08,"TEXTILE, GARMENT",2.84e+08,0.167008898015058
"5478",2024-10-31,"OSAA01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT OSA TRIDAYA INDO SOLUSI TAHUN 2024","SUKUK CROWD FUNDING","OSA TRIDAYA INDO SOLUSI, PT",2024-10-31,2025-01-02,0,"Floating/Variable","SPECIFIC DATE",2e+09,"OTHERS - TRADE, SERVICES & INVESTMENT",2e+09,0.172484599589322
"5479",2024-10-31,"PABS06XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 6 PT PANDU BIOSAINS TAHUN 2024","SUKUK CROWD FUNDING","PANDU BIOSAINS, PT",2024-10-31,2024-12-13,0,"Floating/Variable","SPECIFIC DATE",3467700000,"OTHERS - TRADE, SERVICES & INVESTMENT",3467700000,0.11772758384668
"5480",2024-10-31,"PABS07XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 7 PT PANDU BIOSAINS TAHUN 2024","SUKUK CROWD FUNDING","PANDU BIOSAINS, PT",2024-10-31,2024-12-26,0,"Floating/Variable","SPECIFIC DATE",2355300000,"OTHERS - TRADE, SERVICES & INVESTMENT",2355300000,0.153319644079398
"5481",2024-10-31,"PBUT01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT PRABAKARA USAHATAMA TAHUN 2022","SUKUK CROWD FUNDING","PRABAKARA USAHATAMA, PT",2024-10-31,2024-12-30,0,"FLOATING","SPECIFIC DATE",1223500000,"TELECOMUNICATION",1223500000,0.164271047227926
"5482",2024-10-31,"PBUT05XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT PRABAKARA USAHATAMA TAHUN 2022","SUKUK CROWD FUNDING","PRABAKARA USAHATAMA, PT",2024-10-31,2024-12-26,0,"FLOATING","SPECIFIC DATE",651300000,"TELECOMUNICATION",651300000,0.153319644079398
"5483",2024-10-31,"PBUT07XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 7 PT PRABAKARA USAHATAMA TAHUN 2022","SUKUK CROWD FUNDING","PRABAKARA USAHATAMA, PT",2024-10-31,2024-12-23,0,"FLOATING","SPECIFIC DATE",2.39e+08,"TELECOMUNICATION",2.39e+08,0.145106091718001
"5484",2024-10-31,"PKSI14XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 14 PT PRIMA KHATULISTIWA SINERGI TAHUN 2024","SUKUK CROWD FUNDING","PRIMA KHATULISTIWA SINERGI, PT",2024-10-31,2024-11-22,0,"Floating/Variable","SPECIFIC DATE",5e+09,"ENERGY",5e+09,0.0602327173169062
"5485",2024-10-31,"PORI01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT PORI HAERA ABADI TAHUN 2023","SUKUK CROWD FUNDING","PORI HAERA ABADI, PT",2024-10-31,2025-05-20,0,"FLOATING","SPECIFIC DATE",4929780000,"PROPERTY AND REAL ESTATE",4929780000,0.550308008213552
"5486",2024-10-31,"PROX01XXSCFS","SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT PROXSIS SOLUSI BISNIS TAHUN 2024","SUKUK CROWD FUNDING","PROXSIS SOLUSI BISNIS, PT",2024-10-31,2025-02-13,0,"FIXED","MONTHLY",2e+09,"COMPUTER AND SERVICES",2e+09,0.287474332648871
"5487",2024-10-31,"RBUT01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT RAYAN BAROKAH UTAMA TAHUN 2024","SUKUK CROWD FUNDING","RAYAN BAROKAH UTAMA, PT",2024-10-31,2025-01-11,0,"FLOATING","SPECIFIC DATE",185064450,"FOOD & BEVERAGES",185064450,0.197125256673511
"5488",2024-10-31,"RNGA02X1SCFS","SURAT BERHARGA SYARIAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 TAHAP 1 CV RANGGA TAHUN 2024","SUKUK CROWD FUNDING","CV RANGGA",2024-10-31,2025-01-22,0,"Floating/Variable","3 MONTHS",5.64e+08,"TELECOMUNICATION",5.64e+08,0.227241615331964
"5489",2024-10-31,"RTAN01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT SINERGI CARUBAN NUSA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","SINERGI CARUBAN NUSA, PT",2024-10-31,2025-06-24,0,"FIXED","SPECIFIC DATE",1450500000,"WOOD INDUSTRIES",1450500000,0.646132785763176
"5490",2024-10-31,"RTAN01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT SINERGI CARUBAN NUSA TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","SINERGI CARUBAN NUSA, PT",2024-10-31,2025-01-20,0,"FIXED","SPECIFIC DATE",1169500000,"WOOD INDUSTRIES",1169500000,0.2217659137577
"5491",2024-10-31,"RUKI01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV RUBAH KELINCI INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","CV RUBAH KELINCI INDONESIA",2024-10-31,2024-12-27,0,"Floating/Variable","SPECIFIC DATE",349100000,"OTHER - BASIC INDUSTRY AND CHEMICALS",349100000,0.15605749486653
"5492",2024-10-31,"RZAA01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT RIZKI ANUGERAH ABADI TAHUN 2024","SUKUK CROWD FUNDING","RIZKI ANUGERAH ABADI, PT",2024-10-31,2024-11-28,0,"FLOATING","SPECIFIC DATE",645550000,"ENERGY",645550000,0.0766598220396988
"5493",2024-10-31,"RZQN01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT RIZQINA ANUGERAH MULIA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","RIZQINA ANUGERAH MULIA, PT",2024-10-31,2025-01-05,0,"Floating/Variable","SPECIFIC DATE",1340800000,"CONSTRUCTION",1340800000,0.180698151950719
"5494",2024-10-31,"RZQN01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT RIZQINA ANUGERAH MULIA TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","RIZQINA ANUGERAH MULIA, PT",2024-10-31,2024-12-09,0,"Floating/Variable","SPECIFIC DATE",790500000,"CONSTRUCTION",790500000,0.106776180698152
"5495",2024-10-31,"SALA01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT SALAKADOMAS NUSANTARA TAHUN 2024","SUKUK CROWD FUNDING","SALAKADOMAS NUSANTARA, PT",2024-10-31,2025-07-17,0,"Floating/Variable","3 MONTHS",1.049e+09,"PROPERTY AND REAL ESTATE",1.049e+09,0.709103353867214
"5496",2024-10-31,"SHAI04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT SHAFIRA APPAREL INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","SHIGEI APPAREL INDONESIA, PT",2024-10-31,2024-11-16,0,"FLOATING","SPECIFIC DATE",2.403e+09,"TEXTILE, GARMENT",2.403e+09,0.0438056125941136
"5497",2024-10-31,"SHAI05XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT SHAFIRA APPAREL INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","SHIGEI APPAREL INDONESIA, PT",2024-10-31,2024-12-27,0,"FLOATING","SPECIFIC DATE",2.515e+09,"TEXTILE, GARMENT",2.515e+09,0.15605749486653
"5498",2024-10-31,"SHAI06XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 6 PT SHAFIRA APPAREL INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","SHIGEI APPAREL INDONESIA, PT",2024-10-31,2025-01-17,0,"FLOATING","SPECIFIC DATE",2.51e+09,"TEXTILE, GARMENT",2.51e+09,0.213552361396304
"5499",2024-10-31,"SHAI07XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 7 PT SHIGEI APPAREL INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","SHIGEI APPAREL INDONESIA, PT",2024-10-31,2025-03-09,0,"Floating/Variable","SPECIFIC DATE",2.4e+09,"TEXTILE, GARMENT",2.4e+09,0.353182751540041
"5500",2024-10-31,"SHAT02XXSCFS","SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV MENARA SOEKARNO HATTA TAHUN 2024","SUKUK CROWD FUNDING","CV MENARA SOEKARNO HATTA",2024-10-31,2025-04-29,0,"FIXED","MONTHLY",1.5e+09,"FOOD & BEVERAGES",1.5e+09,0.492813141683778
"5501",2024-10-31,"SKBA01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT KREASI BUMI ARKANANTA TAHUN 2023","SUKUK CROWD FUNDING","KREASI BUMI ARKANANTA, PT",2024-10-31,2025-03-26,0,"FLOATING","4 MONTHS",439820000,"COSMETICS AND HOUSEHOLD",439820000,0.399726214921287
"5502",2024-10-31,"SKRA01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN CV SAKURA BARU TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","CV SAKURA BARU",2024-10-31,2025-06-06,0,"FIXED","SPECIFIC DATE",3447400000,"TEXTILE, GARMENT",3447400000,0.596851471594798
